usage_id,employee_id,week_number,is_active,feature_used,hours_saved,sessions_count
2637,430,8,0,Data Lookup,39,10
2638,374,1,0,Report Generation,44.3,9
2639,335,7,0,Email Drafting,40.7,1
2640,359,8,0,Meeting Recap,21.7,20
2641,379,8,1,Report Generation,46.6,13
2642,211,4,1,Email Drafting,48.6,6
2643,68,6,1,Report Generation,21.1,19
2644,126,3,0,Meeting Recap,28.6,5
2645,43,7,0,Data Lookup,9.4,3
2646,377,7,1,Document Summary,22.9,15
2647,209,8,0,Document Summary,23.4,16
2648,401,5,1,Data Lookup,32.5,7
2649,265,7,1,Meeting Recap,41,4
2650,317,2,0,Document Summary,30.1,1
2651,58,11,0,Data Lookup,15.4,20
2652,247,11,0,Document Summary,38.4,19
2653,96,1,1,Document Summary,24.8,5
2654,318,12,1,Report Generation,31.8,3
2655,46,8,0,Report Generation,21.8,9
2656,74,1,1,Email Drafting,41.7,6
2657,475,8,0,Document Summary,29.1,7
2658,490,3,0,Report Generation,19,10
2659,146,7,0,Data Lookup,34.5,9
2660,113,12,1,Data Lookup,31.1,3
2661,89,12,0,Email Drafting,27.8,12
2662,233,2,0,Email Drafting,13,11
2663,196,2,1,Report Generation,33.6,19
2664,498,9,1,Report Generation,41.9,13
2665,330,1,0,Email Drafting,44.4,8
2666,283,12,1,Email Drafting,26,5
2667,276,12,0,Email Drafting,50,5
2668,298,12,0,Data Lookup,12.7,19
2669,492,7,0,Meeting Recap,35.9,20
2670,486,6,1,Data Lookup,29.9,2
2671,324,8,0,Data Lookup,37.3,9
2672,381,10,0,Data Lookup,23.3,20
2673,417,12,1,Report Generation,31.1,20
2674,205,7,0,Meeting Recap,28,0
2675,126,6,1,Meeting Recap,29.9,7
2676,116,1,0,Data Lookup,14.5,11
2677,172,1,1,Data Lookup,41.9,1
2678,321,11,1,Meeting Recap,20.8,3
2679,312,8,1,Email Drafting,7.6,14
2680,337,6,0,Meeting Recap,8.5,2
2681,352,12,0,Meeting Recap,17.2,4
2682,42,7,0,Email Drafting,43.7,11
2683,187,2,0,Data Lookup,14.1,17
2684,122,12,0,Report Generation,32.9,2
2685,320,12,1,Meeting Recap,21.6,2
2686,70,1,0,Document Summary,30,3
2687,255,12,1,Meeting Recap,48.9,11
2688,18,4,0,Data Lookup,21.3,1
2689,120,4,1,Document Summary,5.8,0
2690,264,2,0,Data Lookup,40.6,5
2691,13,3,1,Document Summary,25.7,9
2692,57,3,0,Document Summary,32.2,9
2693,162,12,1,Data Lookup,29.2,9
2694,140,10,0,Report Generation,28,13
2695,221,9,1,Report Generation,27.8,17
2696,58,8,0,Email Drafting,11.1,19
2697,7,1,1,Email Drafting,48,2
2698,450,6,1,Document Summary,19.7,11
2699,92,3,1,Document Summary,24.1,8
2700,81,3,0,Email Drafting,21.4,14
2701,249,10,1,Email Drafting,16.9,1
2702,17,12,1,Report Generation,44.1,2
2703,316,3,0,Document Summary,24.5,12
2704,282,4,1,Report Generation,49.9,12
2705,70,9,0,Meeting Recap,19,0
2706,86,9,1,Data Lookup,43.8,18
2707,194,2,1,Email Drafting,39.1,4
2708,254,8,0,Meeting Recap,32.1,4
2709,25,6,1,Report Generation,21.6,2
2710,68,5,1,Report Generation,32.3,13
2711,189,4,0,Document Summary,20.2,8
2712,369,1,1,Report Generation,40.3,17
2713,44,9,1,Email Drafting,48.5,8
2714,111,4,1,Email Drafting,33.3,17
2715,145,2,0,Document Summary,35.2,0
2716,291,3,0,Meeting Recap,20.9,14
2717,179,2,1,Document Summary,49,15
2718,340,1,0,Email Drafting,21.9,12
2719,246,11,0,Report Generation,45.2,16
2720,432,12,0,Email Drafting,49,6
2721,35,7,1,Email Drafting,22.9,19
2722,446,4,0,Data Lookup,48.3,18
2723,487,8,0,Report Generation,47.9,3
2724,398,1,1,Document Summary,10.9,3
2725,440,4,0,Email Drafting,44.2,6
2726,490,2,1,Document Summary,34.9,10
2727,117,12,1,Document Summary,40.2,10
2728,200,10,0,Document Summary,29.9,12
2729,437,10,1,Meeting Recap,7.6,4
2730,76,1,0,Report Generation,26.6,13
2731,84,9,1,Email Drafting,10.2,4
2732,49,2,1,Data Lookup,47.6,13
2733,407,5,0,Data Lookup,13.1,12
2734,235,8,0,Meeting Recap,27.1,20
2735,26,6,0,Email Drafting,13.4,0
2736,140,8,0,Data Lookup,43.7,9
2737,161,3,1,Data Lookup,14.1,4
2738,111,1,1,Email Drafting,19.4,13
2739,173,10,1,Email Drafting,21.5,15
2740,87,6,0,Document Summary,47.7,13
2741,177,6,1,Meeting Recap,19.3,7
2742,56,12,0,Email Drafting,18.1,5
2743,204,12,0,Data Lookup,24.7,1
2744,257,3,0,Document Summary,6.6,7
2745,426,12,1,Document Summary,44.8,9
2746,227,5,0,Data Lookup,25.4,18
2747,272,7,0,Email Drafting,41.7,8
2748,223,7,1,Data Lookup,41,11
2749,146,4,1,Report Generation,38.9,19
2750,44,2,1,Email Drafting,27.1,5
2751,150,9,1,Data Lookup,47.5,11
2752,135,5,1,Document Summary,26.9,1
2753,405,11,0,Document Summary,42.1,5
2754,39,8,1,Report Generation,50,14
2755,34,7,1,Report Generation,10.8,5
2756,18,4,0,Data Lookup,25.8,12
2757,42,9,1,Report Generation,30.9,5
2758,161,7,1,Email Drafting,42.1,6
2759,395,2,1,Report Generation,45.9,8
2760,3,7,1,Email Drafting,36,15
2761,283,10,1,Meeting Recap,22.7,2
2762,382,5,0,Data Lookup,28.5,12
2763,185,7,0,Data Lookup,17.3,1
2764,253,5,0,Report Generation,37.6,13
2765,382,11,1,Report Generation,24.2,6
2766,338,8,0,Report Generation,45.3,17
2767,102,10,0,Report Generation,11.4,20
2768,439,11,1,Data Lookup,8.3,19
2769,5,1,1,Meeting Recap,18.4,13
2770,305,9,0,Data Lookup,6.4,6
2771,378,7,0,Report Generation,47.5,18
2772,67,11,0,Document Summary,22.5,1
2773,204,5,0,Meeting Recap,42.3,14
2774,114,12,1,Document Summary,47.5,4
2775,370,4,1,Email Drafting,5.5,18
2776,417,10,0,Email Drafting,41,19
2777,500,9,1,Report Generation,5.9,10
2778,155,7,0,Meeting Recap,45.6,11
2779,5,2,0,Meeting Recap,18.7,19
2780,493,4,0,Document Summary,37.8,0
2781,198,7,1,Data Lookup,20.2,13
2782,159,3,1,Data Lookup,38,13
2783,18,5,1,Document Summary,49.7,5
2784,397,12,1,Data Lookup,15.5,16
2785,3,3,1,Meeting Recap,12.1,0
2786,21,1,0,Document Summary,14.9,4
2787,467,12,0,Email Drafting,46.1,15
2788,190,7,1,Document Summary,31.8,7
2789,401,1,1,Email Drafting,35.8,3
2790,40,9,0,Report Generation,8.3,8
2791,404,11,0,Report Generation,32.7,10
2792,168,1,1,Meeting Recap,13.1,10
2793,125,1,0,Data Lookup,41.9,14
2794,333,6,1,Email Drafting,44.3,7
2795,397,4,0,Data Lookup,20.1,4
2796,238,5,0,Data Lookup,30.2,7
2797,412,9,0,Email Drafting,25.7,8
2798,369,6,0,Report Generation,25.8,6
2799,76,5,1,Document Summary,13.8,4
2800,299,2,0,Meeting Recap,16.6,16
2801,143,4,1,Email Drafting,34.8,2
2802,62,12,1,Data Lookup,33.3,18
2803,180,11,1,Document Summary,31.9,5
2804,351,10,0,Data Lookup,13.3,19
2805,131,4,0,Document Summary,12.4,2
2806,430,11,1,Data Lookup,44.1,2
2807,143,10,0,Data Lookup,38.8,14
2808,97,1,0,Email Drafting,18.4,6
2809,485,8,0,Data Lookup,33.7,12
2810,367,5,0,Data Lookup,44,9
2811,223,4,1,Document Summary,30.6,17
2812,33,3,0,Email Drafting,21,6
2813,276,9,1,Document Summary,38.9,14
2814,138,2,0,Data Lookup,24.1,18
2815,185,11,0,Meeting Recap,43.9,10
2816,74,7,1,Document Summary,46.7,11
2817,410,9,1,Data Lookup,45.8,0
2818,62,6,0,Data Lookup,28.2,18
2819,12,6,0,Email Drafting,49.3,16
2820,77,2,1,Email Drafting,33.8,12
2821,436,12,1,Meeting Recap,48.5,2
2822,54,1,1,Document Summary,19.5,4
2823,305,4,0,Email Drafting,24.5,5
2824,361,10,0,Email Drafting,18.1,16
2825,233,5,1,Report Generation,36.9,10
2826,403,8,1,Data Lookup,28.1,4
2827,252,8,0,Data Lookup,20.5,3
2828,13,11,0,Meeting Recap,27.3,11
2829,424,1,1,Report Generation,42.9,12
2830,497,10,1,Email Drafting,28.9,13
2831,169,2,0,Meeting Recap,43.2,20
2832,60,1,1,Report Generation,9.2,16
2833,178,8,1,Report Generation,48.9,19
2834,124,8,1,Document Summary,37.5,12
2835,126,11,1,Report Generation,46,14
2836,496,6,1,Report Generation,45.7,3
2837,198,1,0,Report Generation,9.4,14
2838,404,5,0,Document Summary,43.6,5
2839,290,6,0,Meeting Recap,22.6,13
2840,25,6,1,Email Drafting,36.8,15
2841,266,11,1,Document Summary,17.1,9
2842,258,2,0,Email Drafting,22.9,12
2843,469,3,0,Meeting Recap,28.8,2
2844,121,11,0,Data Lookup,45.2,12
2845,139,6,1,Meeting Recap,21.5,6
2846,78,3,1,Report Generation,20.7,18
2847,300,9,0,Report Generation,25.1,15
2848,435,11,1,Email Drafting,37.2,11
2849,412,2,0,Document Summary,35.5,14
2850,69,10,0,Email Drafting,33,12
2851,178,12,0,Data Lookup,26.8,7
2852,96,1,1,Document Summary,10.1,11
2853,463,3,0,Meeting Recap,49.2,11
2854,144,7,0,Data Lookup,45.8,3
2855,443,9,0,Document Summary,42.2,8
2856,36,11,0,Document Summary,17,15
2857,340,10,0,Meeting Recap,28,5
2858,453,7,0,Data Lookup,23.1,18
2859,197,6,0,Email Drafting,17.5,10
2860,112,6,0,Report Generation,5.7,15
2861,442,10,1,Report Generation,6.2,1
2862,254,6,1,Meeting Recap,30.9,0
2863,219,10,0,Report Generation,17.9,11
2864,85,8,1,Report Generation,47.9,14
2865,95,10,1,Data Lookup,41.6,5
2866,292,1,0,Data Lookup,19.7,13
2867,256,1,0,Report Generation,28.8,2
2868,214,2,1,Document Summary,40.4,17
2869,476,10,0,Data Lookup,29.2,12
2870,350,7,0,Data Lookup,39.4,12
2871,389,5,1,Data Lookup,13.1,1
2872,496,5,0,Report Generation,30.9,2
2873,176,6,0,Meeting Recap,40.6,13
2874,19,11,1,Email Drafting,29.7,0
2875,181,12,1,Data Lookup,28.5,18
2876,438,11,0,Report Generation,22,7
2877,410,4,1,Data Lookup,8.1,2
2878,133,8,1,Meeting Recap,31.9,8
2879,288,8,0,Report Generation,20.9,10
2880,483,5,1,Email Drafting,9.5,13
2881,26,12,1,Document Summary,34.4,0
2882,411,6,1,Document Summary,15.8,13
2883,211,10,1,Document Summary,9,1
2884,165,3,1,Report Generation,23.5,11
2885,402,8,1,Data Lookup,20.3,3
2886,88,5,1,Data Lookup,21.9,16
2887,53,11,1,Document Summary,32.1,13
2888,263,8,1,Email Drafting,44.6,3
2889,313,2,1,Meeting Recap,26.1,0
2890,308,3,1,Report Generation,27.7,10
2891,284,4,0,Report Generation,11.2,20
2892,257,3,0,Report Generation,20.1,19
2893,198,6,0,Meeting Recap,23.8,17
2894,324,6,1,Document Summary,33.9,0
2895,2,4,1,Data Lookup,48.7,6
2896,29,5,0,Meeting Recap,7.1,15
2897,116,10,1,Data Lookup,23.1,3
2898,415,8,1,Meeting Recap,36.8,20
2899,111,1,1,Data Lookup,48,10
2900,431,8,0,Meeting Recap,42.6,18
2901,178,2,1,Email Drafting,11.9,4
2902,286,5,0,Document Summary,39.9,5
2903,392,1,1,Meeting Recap,34.2,3
2904,23,5,0,Document Summary,16.6,7
2905,60,11,0,Data Lookup,43,2
2906,19,1,0,Meeting Recap,5.5,1
2907,236,7,0,Meeting Recap,30.2,11
2908,271,12,1,Report Generation,20,2
2909,252,11,1,Meeting Recap,44.2,3
2910,374,6,1,Document Summary,12.7,2
2911,73,6,0,Email Drafting,14,1
2912,470,2,1,Report Generation,31.4,4
2913,29,11,1,Report Generation,49,10
2914,489,2,1,Email Drafting,40.3,5
2915,182,3,1,Report Generation,42,7
2916,169,12,1,Email Drafting,34.1,12
2917,422,3,1,Report Generation,23.3,10
2918,381,3,1,Report Generation,40.8,0
2919,418,1,1,Meeting Recap,29.3,15
2920,58,7,0,Document Summary,33.7,14
2921,27,2,0,Data Lookup,13.7,8
2922,418,5,1,Meeting Recap,41.2,0
2923,370,2,0,Meeting Recap,13.2,0
2924,412,6,0,Meeting Recap,21,3
2925,495,7,0,Meeting Recap,9.2,9
2926,73,10,1,Data Lookup,19.6,20
2927,347,6,1,Email Drafting,41.6,10
2928,241,7,1,Meeting Recap,25.9,0
2929,207,4,1,Report Generation,24.3,2
2930,412,8,1,Email Drafting,12.8,14
2931,274,2,0,Email Drafting,37.2,9
2932,210,8,1,Document Summary,5.1,3
2933,183,7,0,Email Drafting,43.5,11
2934,139,6,1,Email Drafting,44.1,17
2935,292,12,1,Email Drafting,8.9,3
2936,487,1,1,Meeting Recap,33.8,18
2937,308,2,1,Meeting Recap,11.5,17
2938,193,5,0,Document Summary,26.2,7
2939,432,3,1,Meeting Recap,27.6,15
2940,110,3,0,Meeting Recap,14.1,15
2941,106,7,1,Document Summary,31.8,17
2942,206,9,1,Data Lookup,41.4,11
2943,49,7,1,Document Summary,49.8,3
2944,447,3,0,Meeting Recap,41.5,2
2945,357,7,0,Data Lookup,20.3,14
2946,455,11,0,Meeting Recap,17.2,19
2947,246,5,0,Email Drafting,42.2,20
2948,75,1,0,Report Generation,25.4,13
2949,89,12,0,Document Summary,17.8,5
2950,304,3,0,Data Lookup,49.3,1
2951,26,11,0,Meeting Recap,46.2,5
2952,180,7,0,Document Summary,17.3,17
2953,417,6,1,Data Lookup,32,14
2954,28,6,0,Data Lookup,37.3,11
2955,396,10,1,Document Summary,43.7,13
2956,45,12,1,Report Generation,19.3,18
2957,132,2,0,Report Generation,14.6,2
2958,220,7,0,Meeting Recap,31.5,11
2959,469,9,0,Meeting Recap,30.5,0
2960,470,12,1,Meeting Recap,18.9,3
2961,255,10,1,Document Summary,46.6,5
2962,352,1,1,Email Drafting,6.7,14
2963,244,10,0,Document Summary,8.6,18
2964,195,3,1,Email Drafting,6.4,17
2965,179,12,1,Meeting Recap,25.2,1
2966,239,1,1,Email Drafting,15.2,9
2967,145,4,0,Report Generation,8.1,19
2968,338,9,0,Meeting Recap,30.7,18
2969,334,7,1,Data Lookup,18,7
2970,339,3,1,Email Drafting,39.5,4
2971,223,11,0,Document Summary,40.1,0
2972,72,3,0,Data Lookup,35.4,3
2973,85,4,1,Meeting Recap,15.8,5
2974,160,4,0,Email Drafting,17.9,3
2975,126,4,0,Document Summary,38.9,13
2976,363,8,0,Document Summary,27.3,8
2977,106,3,0,Email Drafting,6.8,18
2978,107,9,1,Data Lookup,11.5,2
2979,410,1,0,Email Drafting,5.2,15
2980,58,12,1,Document Summary,6.5,1
2981,324,8,1,Report Generation,40.5,5
2982,424,9,1,Report Generation,12.1,18
2983,119,7,0,Report Generation,45.6,20
2984,344,6,0,Email Drafting,43.9,2
2985,394,4,0,Document Summary,35.7,10
2986,39,4,0,Data Lookup,33.7,19
2987,260,4,0,Report Generation,7.5,11
2988,143,5,0,Meeting Recap,9.9,6
2989,498,7,0,Email Drafting,36,4
2990,462,10,0,Report Generation,9.9,17
2991,158,5,1,Document Summary,15.9,9
2992,132,6,1,Document Summary,35.4,8
2993,292,12,1,Meeting Recap,15.4,0
2994,285,6,1,Document Summary,49.2,1
2995,92,5,1,Document Summary,25.8,1
2996,307,9,1,Document Summary,27.9,16
2997,57,4,0,Data Lookup,45.2,12
2998,255,12,0,Meeting Recap,21.8,3
2999,96,8,0,Document Summary,39.3,0
3000,270,7,0,Meeting Recap,48.3,5
3001,164,4,0,Report Generation,31.7,0
3002,89,5,1,Email Drafting,44.2,20
3003,306,2,1,Email Drafting,16.4,12
3004,270,5,0,Data Lookup,28.3,7
3005,121,2,0,Data Lookup,8.6,9
3006,488,7,0,Report Generation,47.7,7
3007,175,12,1,Meeting Recap,17.4,5
3008,335,2,0,Meeting Recap,18.6,1
3009,54,11,0,Data Lookup,44.8,9
3010,360,3,1,Report Generation,24.3,9
3011,330,3,1,Report Generation,11.3,0
3012,261,10,0,Email Drafting,27.3,5
3013,114,9,1,Meeting Recap,11.4,19
3014,132,9,1,Meeting Recap,47.7,13
3015,355,4,1,Data Lookup,17.9,12
3016,487,3,1,Document Summary,5.1,11
3017,419,2,1,Document Summary,13.2,8
3018,252,10,1,Data Lookup,21.2,5
3019,480,11,1,Data Lookup,40.3,20
3020,238,8,1,Report Generation,38.6,1
3021,1,7,0,Report Generation,31.1,2
3022,155,3,0,Document Summary,19.7,8
3023,218,9,1,Data Lookup,15,0
3024,25,8,1,Email Drafting,8.2,8
3025,210,7,0,Report Generation,42.5,9
3026,189,10,0,Report Generation,9.6,1
3027,279,5,1,Report Generation,41.8,5
3028,246,4,1,Report Generation,13.9,14
3029,445,6,1,Meeting Recap,6.4,4
3030,176,3,1,Report Generation,18.8,10
3031,82,10,0,Email Drafting,6.1,4
3032,161,9,0,Report Generation,29.5,15
3033,19,5,0,Report Generation,33.1,15
3034,445,2,0,Email Drafting,10.2,15
3035,445,12,0,Meeting Recap,8.7,1
3036,150,9,1,Meeting Recap,21.7,8
3037,486,5,1,Report Generation,39.9,17
3038,258,8,1,Meeting Recap,34.1,15
3039,35,11,1,Meeting Recap,28.4,17
3040,101,11,1,Meeting Recap,11.9,10
3041,87,5,0,Email Drafting,10.2,3
3042,343,8,1,Meeting Recap,13.5,20
3043,189,1,0,Data Lookup,49.3,9
3044,72,12,0,Email Drafting,30.2,9
3045,422,5,0,Email Drafting,42.7,13
3046,387,4,0,Email Drafting,5.6,1
3047,196,6,1,Report Generation,13.9,15
3048,402,10,0,Email Drafting,34.8,5
3049,343,3,1,Data Lookup,29.1,20
3050,247,4,1,Meeting Recap,34.5,14
3051,194,10,1,Meeting Recap,27.2,8
3052,330,10,1,Data Lookup,26.1,4
3053,315,9,0,Email Drafting,5.2,18
3054,274,2,1,Meeting Recap,46.9,14
3055,454,6,1,Report Generation,48.5,11
3056,9,8,0,Data Lookup,23,2
3057,31,12,0,Email Drafting,14.3,12
3058,12,6,0,Document Summary,25.5,18
3059,446,3,0,Report Generation,30.9,19
3060,385,6,1,Report Generation,13.3,4
3061,176,10,0,Meeting Recap,10.1,10
3062,401,9,0,Email Drafting,9,11
3063,324,9,1,Meeting Recap,48.6,18
3064,99,12,1,Document Summary,20.7,13
3065,69,9,0,Data Lookup,14,16
3066,30,7,1,Report Generation,29.4,16
3067,408,9,1,Data Lookup,43.4,11
3068,225,11,0,Data Lookup,27.4,0
3069,158,2,0,Email Drafting,26.8,7
3070,253,9,0,Document Summary,22.9,1
3071,335,5,0,Email Drafting,46,12
3072,47,1,0,Document Summary,7,2
3073,187,6,0,Report Generation,19.2,4
3074,168,3,1,Report Generation,45.3,15
3075,8,6,1,Data Lookup,37.6,6
3076,197,6,0,Meeting Recap,47.8,10
3077,105,10,1,Data Lookup,16.5,1
3078,101,2,0,Meeting Recap,26.2,7
3079,82,5,0,Data Lookup,7.1,10
3080,411,5,0,Report Generation,34.6,20
3081,305,5,1,Document Summary,45,7
3082,270,10,1,Meeting Recap,14.4,9
3083,437,2,1,Meeting Recap,8.6,17
3084,429,9,0,Email Drafting,12.8,0
3085,244,12,0,Document Summary,37.8,8
3086,290,12,1,Document Summary,16,7
3087,39,6,1,Meeting Recap,23.7,20
3088,184,10,1,Data Lookup,41.5,13
3089,247,5,1,Meeting Recap,15.2,13
3090,350,4,1,Meeting Recap,48.1,11
3091,469,12,0,Data Lookup,43.8,4
3092,2,6,0,Meeting Recap,13,15
3093,180,5,1,Meeting Recap,12.8,4
3094,131,8,0,Data Lookup,24.6,14
3095,324,5,0,Report Generation,28.6,9
3096,54,6,0,Email Drafting,35.3,9
3097,30,6,1,Email Drafting,31.2,6
3098,180,11,0,Data Lookup,26.7,2
3099,69,11,0,Document Summary,22.7,1
3100,286,10,0,Report Generation,6.9,16
3101,297,9,1,Document Summary,23.4,4
3102,362,5,1,Meeting Recap,26.6,17
3103,367,10,1,Meeting Recap,22.3,17
3104,14,2,0,Email Drafting,28.7,11
3105,171,11,1,Data Lookup,47.5,1
3106,221,2,1,Report Generation,24,15
3107,458,9,0,Document Summary,7.3,10
3108,110,4,0,Email Drafting,29.4,13
3109,251,4,0,Meeting Recap,6.6,17
3110,425,9,0,Email Drafting,44.2,18
3111,376,9,0,Document Summary,8.9,6
3112,482,5,0,Data Lookup,22.8,4
3113,216,11,0,Report Generation,9.2,7
3114,260,10,1,Report Generation,29.7,0
3115,424,2,0,Report Generation,32,12
3116,268,7,0,Meeting Recap,44.4,17
3117,475,7,0,Report Generation,39.4,17
3118,293,7,1,Report Generation,20.1,8
3119,337,10,0,Email Drafting,48.9,15
3120,500,8,0,Document Summary,7,8
3121,88,6,0,Data Lookup,36.2,9
3122,430,4,1,Data Lookup,37,20
3123,417,1,1,Data Lookup,30.9,10
3124,180,4,1,Email Drafting,19.7,4
3125,322,8,1,Document Summary,11.5,9
3126,15,9,0,Document Summary,47.7,10
3127,209,6,1,Data Lookup,13.2,18
3128,70,4,0,Report Generation,12.2,11
3129,341,11,1,Report Generation,32.7,5
3130,221,7,0,Report Generation,30,15
3131,307,7,0,Email Drafting,20,0
3132,326,5,1,Document Summary,9.6,0
3133,209,3,0,Document Summary,12.6,11
3134,359,10,1,Report Generation,10.2,6
3135,345,1,0,Meeting Recap,11.5,5
3136,25,12,0,Document Summary,21.3,1
3137,36,12,0,Meeting Recap,46.5,17
3138,139,4,0,Email Drafting,27.1,5
3139,15,6,0,Document Summary,35.8,9
3140,164,1,0,Meeting Recap,25.4,11
3141,231,8,1,Data Lookup,14.8,2
3142,322,3,1,Meeting Recap,39.1,4
3143,342,9,0,Email Drafting,21.6,20
3144,61,12,0,Meeting Recap,40.2,2
3145,30,8,0,Email Drafting,31.5,9
3146,200,12,0,Data Lookup,28.5,1
3147,421,11,1,Report Generation,42.9,7
3148,152,6,0,Email Drafting,23,1
3149,11,6,1,Report Generation,10.8,18
3150,428,11,0,Document Summary,25.4,12
3151,258,4,0,Meeting Recap,32.2,10
3152,172,2,1,Meeting Recap,7.1,10
3153,455,9,1,Email Drafting,22.1,10
3154,117,8,0,Meeting Recap,8.7,1
3155,3,1,0,Report Generation,6.3,8
3156,357,2,0,Data Lookup,37.1,16
3157,268,12,1,Data Lookup,31.1,9
3158,482,3,1,Email Drafting,19.7,12
3159,311,1,1,Meeting Recap,18,12
3160,200,11,1,Email Drafting,16.4,6
3161,369,6,0,Report Generation,37.8,3
3162,61,4,0,Data Lookup,35.8,14
3163,291,1,1,Document Summary,14.6,9
3164,280,3,1,Meeting Recap,32.4,11
3165,66,8,1,Meeting Recap,10.4,14
3166,309,5,1,Meeting Recap,5.5,16
3167,249,8,1,Report Generation,24.1,11
3168,156,1,0,Report Generation,10.3,7
3169,362,5,1,Data Lookup,21.7,17
3170,490,4,0,Report Generation,10.8,9
3171,472,7,0,Data Lookup,41.1,12
3172,204,9,1,Email Drafting,21.2,0
3173,150,2,0,Email Drafting,49.9,8
3174,357,12,1,Document Summary,20.4,5
3175,152,7,1,Meeting Recap,9.6,17
3176,150,8,1,Report Generation,30.3,1
3177,447,7,0,Email Drafting,22.4,0
3178,426,7,0,Data Lookup,15,3
3179,129,4,1,Report Generation,46.3,8
3180,72,5,0,Meeting Recap,43.1,14
3181,235,2,0,Report Generation,28.9,8
3182,47,3,0,Data Lookup,23.2,0
3183,109,3,1,Meeting Recap,21.3,20
3184,379,8,1,Email Drafting,39.9,17
3185,260,3,0,Email Drafting,35.1,6
3186,146,6,1,Document Summary,25.4,13
3187,28,12,1,Email Drafting,13.6,17
3188,262,8,0,Data Lookup,43.9,13
3189,454,2,1,Report Generation,35.2,11
3190,193,4,0,Email Drafting,46.5,3
3191,207,10,1,Data Lookup,6.2,0
3192,120,12,1,Meeting Recap,26.1,8
3193,8,3,0,Document Summary,19.3,0
3194,160,8,0,Data Lookup,16.9,20
3195,411,4,0,Meeting Recap,24.7,16
3196,10,12,0,Document Summary,42.4,20
3197,326,5,1,Report Generation,7.4,11
3198,407,10,1,Email Drafting,34.9,9
3199,192,7,0,Report Generation,29.6,19
3200,464,2,0,Document Summary,43.6,9
3201,82,5,0,Document Summary,10.1,10
3202,216,5,1,Report Generation,29.8,8
3203,461,10,0,Email Drafting,45.6,10
3204,462,7,1,Email Drafting,43,20
3205,306,12,0,Report Generation,42,20
3206,223,4,0,Meeting Recap,25.4,2
3207,15,9,1,Email Drafting,8.9,8
3208,131,8,1,Meeting Recap,46.4,19
3209,67,2,1,Document Summary,20.1,17
3210,72,5,1,Data Lookup,18.4,4
3211,400,1,1,Meeting Recap,17.6,8
3212,461,1,0,Report Generation,31.8,20
3213,443,3,0,Document Summary,41.4,14
3214,294,10,0,Report Generation,24.8,5
3215,142,1,0,Document Summary,27.5,9
3216,50,4,1,Document Summary,35.5,11
3217,322,2,0,Email Drafting,49.2,2
3218,74,6,0,Meeting Recap,21,15
3219,192,4,0,Document Summary,50,14
3220,155,8,0,Email Drafting,26.2,6
3221,222,7,1,Report Generation,46.9,8
3222,25,1,0,Meeting Recap,44.5,13
3223,261,11,1,Meeting Recap,48.7,5
3224,257,7,0,Email Drafting,30.5,6
3225,366,1,0,Email Drafting,17.3,14
3226,79,12,1,Email Drafting,25.9,14
3227,483,2,0,Email Drafting,44.5,3
3228,80,3,0,Report Generation,28,2
3229,359,7,1,Email Drafting,33.8,19
3230,442,12,0,Meeting Recap,19.6,17
3231,293,2,0,Data Lookup,30.8,19
3232,303,10,0,Meeting Recap,17.2,1
3233,126,2,1,Data Lookup,35.9,19
3234,183,11,1,Report Generation,28,14
3235,172,5,1,Document Summary,40.7,8
3236,182,11,0,Data Lookup,17.5,15
3237,219,11,0,Meeting Recap,31.5,12
3238,389,8,0,Meeting Recap,36.3,7
3239,473,2,0,Document Summary,24.4,10
3240,468,4,0,Data Lookup,41.3,17
3241,264,4,1,Document Summary,11.1,17
3242,206,3,0,Data Lookup,18.9,4
3243,87,6,0,Document Summary,32.7,19
3244,419,3,1,Document Summary,34.4,9
3245,86,5,1,Document Summary,28.3,19
3246,323,11,1,Meeting Recap,22.5,14
3247,97,9,1,Report Generation,45.3,3
3248,463,2,1,Email Drafting,49.7,11
3249,18,5,0,Email Drafting,38.9,16
3250,116,1,1,Email Drafting,41.9,17
3251,487,7,1,Report Generation,48.9,15
3252,12,1,0,Meeting Recap,24.5,1
3253,233,1,1,Email Drafting,10.1,6
3254,109,8,0,Document Summary,40.5,19
3255,131,10,1,Report Generation,49.1,5
3256,84,12,1,Document Summary,12.8,3
3257,152,12,1,Document Summary,39.8,9
3258,54,1,0,Data Lookup,42.4,13
3259,129,10,1,Report Generation,22.6,7
3260,148,11,1,Document Summary,5.8,13
3261,449,8,0,Report Generation,34.8,10
3262,206,2,1,Report Generation,39.9,11
3263,460,10,0,Data Lookup,10.5,16
3264,333,6,0,Email Drafting,26.4,3
3265,66,2,1,Meeting Recap,17.2,19
3266,89,7,0,Document Summary,42.6,14
3267,9,9,0,Email Drafting,48.3,8
3268,128,9,1,Data Lookup,28.4,2
3269,37,6,1,Meeting Recap,30.4,18
3270,176,12,0,Meeting Recap,41.9,7
3271,406,3,0,Email Drafting,7.1,14
3272,119,7,0,Document Summary,47.8,2
3273,80,9,0,Meeting Recap,28.6,12
3274,47,6,1,Email Drafting,39.1,6
3275,329,6,1,Data Lookup,12.6,17
3276,451,2,0,Meeting Recap,20.1,10
3277,12,5,1,Email Drafting,12.3,7
3278,282,1,1,Report Generation,32.2,8
3279,3,3,1,Document Summary,34.9,8
3280,130,8,1,Meeting Recap,25.4,18
3281,42,4,0,Meeting Recap,41.1,9
